conversation_id,ticket_id,customer_id,order_id,behavior,category,tone,turns,resolved,created_at
43a24633-a323-4d36-a723-303a58167015,4b294a29-92ad-4c5e-88b2-bae2ef7a4c9e,282ebddb3e85120b1652204758fc332b,4aa465a9-f1b1-4466-8b9b-df0da0a4cb37,new,CANCELLATION,polite,"[{'role': 'customer', 'text': 'I need to cancel my order, I just placed it by mistake.'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft c0140b)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Got it, what should I do next?'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 78562e)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'guardrail_tier2_failure_or_policy_limit'}}]",False,2026-07-30
e44953d7-bdb7-47a3-b3b6-fb44f2cf2158,9bbf4cf3-98db-442b-92f7-f00323c82b7d,8533fef411165ea5df3fe583670a76cf,c716de44-434b-458e-a848-9abf58fdc85c,new,SHIPPING_DELAY,polite,"[{'role': 'customer', 'text': 'I got tosee the fucking delivery costs, can I get some help?'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft b384c3)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Got it, what should I do next?'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft f4d4fa)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-23
50c1095c-27bd-49a7-a319-b56157ff575d,7eb24ce1-7d60-4937-aeb2-a237c0e8587f,774efd8e5cc822162e0af7311d81f5c1,e2e8b9a2-ae45-4214-bd16-abbca7ee14ce,existing,REFUND,neutral,"[{'role': 'customer', 'text': 'I want a refund for my last order, it never showed up.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 4e9e87)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Alright, and how long will that take?'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft ee8c30)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-29
97d79cf5-b376-408d-97bc-422878902bf5,d2ca705e-a292-4599-a8d7-f2ae3d4f378c,ad91c910f921bc5d7b7cb140cd0d2c2a,0355cd3e-82c5-4fce-b7b5-7ab7588a339d,new,REFUND,polite,"[{'role': 'customer', 'text': 'Requesting a refund - item was wrong.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 563c08)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Oh okay, thank you for explaining.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft c7be9c)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-20
d2592b2a-3893-4c0d-9ea2-728cee64cbb6,028576b2-dd30-4bb0-ab65-377c3770b81e,f48a9bdc7d38b43bba4082517ea1bc07,27cba38c-1f98-48da-812c-93acdd0fb6b8,new,REFUND,polite,"[{'role': 'customer', 'text': 'I want a refund for my last order, it never showed up.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 23e859)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Got it, what should I do next?'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft b796d7)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'guardrail_tier2_failure_or_policy_limit'}}]",False,2026-06-16
3deecf48-cc69-4ee8-bcea-0507719dd381,e68adbbe-fe00-41ac-8218-3f9872c7b687,4a362420541051d3d4055a777681ccbe,87316e1d-0c65-43d0-a429-ffdabbedb463,new,ACCOUNT,polite,"[{'role': 'customer', 'text': 'i have to create a user  account where do i do it'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft f82876)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-20
8e6a96e2-343c-44ba-af04-b8febead026b,3c7364d4-4770-438a-a53b-6b555cf9b46a,4a362420541051d3d4055a777681ccbe,1aa79187-cd52-4245-85e8-ccd0af41a385,new,REFUND,polite,"[{'role': 'customer', 'text': 'I want a refund for my last order, it never showed up.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 23e859)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-17
ba98c4a3-03d8-4f84-a607-de8b45f65a52,338457f3-75c5-463d-ba7e-208da24edab0,4a362420541051d3d4055a777681ccbe,184f2d43-2628-4d17-b229-53261b3ad202,new,SHIPPING_DELAY,polite,"[{'role': 'customer', 'text': ""I'd like to know about the delivbery time, how can I get more information?""}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft a6cd9d)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Oh okay, thank you for explaining.'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 7708da)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-27
b0317613-3fa8-4e24-8b74-4f406f139148,76ba0f9b-5a1f-4aa6-89c1-417dd7a8fd01,4a362420541051d3d4055a777681ccbe,fa2e0f1b-90b9-409c-8453-03c2573cac4a,new,ACCOUNT,polite,"[{'role': 'customer', 'text': 'I need an fucking user account, I would like to open it'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 0aaebc)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-17
bb09144a-7076-4d6e-8b96-74354bb0e30d,52f253d1-d6ff-4a79-83ce-ed07bbda4879,f0697e6813b23d285c3b3c8c50002fc0,0616bf87-1ebb-4346-bfa6-c32d7922aa80,existing,CANCELLATION,neutral,"[{'role': 'customer', 'text': 'I need to cancel my order, I just placed it by mistake.'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft e1dc2c)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Alright, and how long will that take?'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 933398)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'guardrail_tier2_failure_or_policy_limit'}}]",False,2026-05-29
7b2a518f-ee64-4856-a555-6537bb495057,f628ad7c-f026-48f2-9174-71b34b5ff3b8,f0697e6813b23d285c3b3c8c50002fc0,c415a29c-dc7e-4944-b8ea-1529ddebbee4,existing,ACCOUNT,neutral,"[{'role': 'customer', 'text': 'I want a fucking user account, could you help me open it ?'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft fca5da)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-16
03c48787-5f71-45df-8d21-d0f29e32fae1,0410b199-7c69-4e66-9d35-a3e81796acf7,937f16b584dd395ce455ef468322b27f,c752e84f-c056-41ec-baf4-a53356d577c1,existing,REFUND,neutral,"[{'role': 'customer', 'text': 'Requesting a refund - item was wrong.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 915c85)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2025-07-22
c09402b3-97ae-4901-a364-731cd3e0de12,723da803-989b-443c-aec3-1b306e98116b,937f16b584dd395ce455ef468322b27f,885732cf-92c8-4cd9-ae31-7abac3ad62d0,existing,ORDER_STATUS,neutral,"[{'role': 'customer', 'text': 'I purchased a fucking item but I chose a wrong size, I want to modify my order'}, {'role': 'agent', 'text': ""Let me pull up that order for you. Based on the latest tracking and delivery estimate, here's the current status and what to expect next. (offline draft 087e50)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Same as last time I guess.'}, {'role': 'agent', 'text': ""Let me pull up that order for you. Based on the latest tracking and delivery estimate, here's the current status and what to expect next. (offline draft e91248)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2024-11-18
3cd5dfaf-d790-4560-be25-4a4182bb1853,c74df190-65f2-4ea3-af1a-9ae64925b92c,be2cff6c84f1683300337ecd499992e0,b720fe89-c07d-45fc-a930-cf4aecc5007b,existing,SHIPPING_DELAY,neutral,"[{'role': 'customer', 'text': 'I have to track my fufking shipment, where to do it?'}, {'role': 'agent', 'text': ""Let me pull up that order for you. Based on the latest tracking and delivery estimate, here's the current status and what to expect next. (offline draft 3327f0)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Same as last time I guess.'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft a29835)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-05-03
d2dac886-73a7-4145-932a-b4892e8548b3,fafaaf5e-d8a3-4a83-905d-2978d19c7f6f,be2cff6c84f1683300337ecd499992e0,9148618a-07fb-4e47-a9df-bf846a2375f7,existing,REFUND,neutral,"[{'role': 'customer', 'text': 'I want a refund for my last order, it never showed up.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 4e9e87)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Alright, and how long will that take?'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft ee8c30)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'guardrail_tier2_failure_or_policy_limit'}}]",False,2026-06-24
db18c9d9-c1b3-422d-910a-5c10374101b6,e16e3d62-5394-4970-80bc-d8520c3fad95,be2cff6c84f1683300337ecd499992e0,f42e1418-2c2f-42c4-bd49-1c9c2d1c2750,existing,PAYMENT_ISSUE,neutral,"[{'role': 'customer', 'text': ""I'd like to pay by debit card could i get some help""}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft d839d3)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'guardrail_tier2_failure_or_policy_limit'}}]",False,2026-01-26
e0a21a21-e4be-423b-8f5a-02fc6d0221ba,6d8d39fc-aff1-4f8e-b7b5-485612245d71,92d6a6df2cf2d6e2fa89dc1d28164c98,83df8baf-2115-483b-a0a5-35b055551d43,existing,REFUND,neutral,"[{'role': 'customer', 'text': 'I want a refund for my last order, it never showed up.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 4e9e87)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Same as last time I guess.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 261f7c)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-04-20
8aed4afe-9ebd-43fa-93dd-a785810e32f3,f29e26e8-8bd9-44ae-8fba-8bcdd031405c,26a2b0baec2ef2e226f1297de4b6a86f,ece646c7-a6d4-4458-bfc5-75a0272618d4,existing,REFUND,neutral,"[{'role': 'customer', 'text': 'Requesting a refund - item was wrong.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 915c85)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-06-28
38a089d3-5eec-46d7-acc2-331a1781a64f,9f6cf96f-225c-4f1f-91cc-24da40f29573,a6f2e4a9ff6fdb7626039136dee62c4b,841eec33-d5c4-428e-8aeb-2af3141f0014,existing,PAYMENT_ISSUE,neutral,"[{'role': 'customer', 'text': ""I'd like to know more about your fucking payment options, will you find some information?""}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft e8507b)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'guardrail_tier2_failure_or_policy_limit'}}]",False,2026-07-12
4e9d2048-bd11-4c72-aafb-7233ab6b72b4,63f77628-4e14-429c-b745-5c7fe1a0f06e,a6f2e4a9ff6fdb7626039136dee62c4b,bc00831f-2947-4070-942b-eb5fd91a84bb,existing,REFUND,neutral,"[{'role': 'customer', 'text': 'Requesting a refund - item was wrong.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 915c85)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'guardrail_tier2_failure_or_policy_limit'}}]",False,2026-07-19
56f3b7c8-64ea-4f30-a709-1279d37b314d,038a5461-8eb2-4032-8b21-6c3a91a2e35a,a6f2e4a9ff6fdb7626039136dee62c4b,fd46fb7f-8106-4476-a1cf-a3b9c3099d8d,existing,CANCELLATION,neutral,"[{'role': 'customer', 'text': 'I need to cancel my order, I just placed it by mistake.'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft e1dc2c)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Same as last time I guess.'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 29c10f)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'guardrail_tier2_failure_or_policy_limit'}}]",False,2026-07-14
66c4c473-f0af-43bc-a53f-b8541d58e4ac,f76337f9-985e-4cb9-aabb-d6c49c7c3bed,cc438a8c7120027da70eafaf8c3727f8,5a13d82e-9b54-408d-bbe9-4470f0f86df4,existing,REFUND,neutral,"[{'role': 'customer', 'text': 'Requesting a refund - item was wrong.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 915c85)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Same as last time I guess.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 261f7c)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'guardrail_tier2_failure_or_policy_limit'}}]",False,2026-07-14
d077f68e-51c3-4f66-a6d3-13e26d39ca6e,41dfa5b5-b615-4cf6-b663-04aa6b97631d,dd8c586651f9232e473ad86cf89c143f,a80dc90f-6f28-421a-af1b-88600d719931,new,REFUND,polite,"[{'role': 'customer', 'text': 'I want a refund for my last order, it never showed up.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 23e859)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Oh okay, thank you for explaining.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft c7be9c)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'guardrail_tier2_failure_or_policy_limit'}}]",False,2026-06-29
715d5abf-b7fb-42e5-b47f-a25e88d9f891,3b46a9ad-1c0d-48a6-af27-6bf8c3f8f83d,8fd232dc0c1648e549e2811728f6076d,840d6836-6f38-4c1f-8527-39150a921d2c,churn_risk,ORDER_STATUS,frustrated,"[{'role': 'customer', 'text': 'i purchased a fucking item and i didnt receibe an invoice will uhelp me getting it'}, {'role': 'agent', 'text': ""Let me pull up that order for you. Based on the latest tracking and delivery estimate, here's the current status and what to expect next. (offline draft 51e86b)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-06-26
74b13569-a13b-454c-9517-c2c49e62c8a5,8e95b916-383f-4aa6-8570-f6bf4e7b6a8d,3d7fb21a86fa49b9dce2ac0814d6dc22,16826319-07fd-4f52-bb2c-cc114a91905d,existing,ACCOUNT,neutral,"[{'role': 'customer', 'text': 'I would like to modify my profile, where to do it?'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 972738)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Same as last time I guess.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 040cdf)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-06-07
c8edb909-a0ea-426b-a149-8106810375dc,12fa9e42-3ada-4b91-b97b-0fa114666978,1c3e4aa255e596013fc2b6dffc8041bd,891813e1-b650-4e51-9c79-b25f6e82069e,fraud,REFUND,insistent,"[{'role': 'customer', 'text': 'Requesting a refund - item was wrong.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 0b2644)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Can you just make an exception this once?'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 69c211)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-04-29
456ae5ea-56d1-48ee-a27c-e826be115abc,886ed733-2146-4791-be6b-34de3e95a9f5,1c3e4aa255e596013fc2b6dffc8041bd,7945c8b2-05d6-48bb-a8d9-8314c5e1ee04,fraud,REFUND,insistent,"[{'role': 'customer', 'text': 'I want a refund for my last order, it never showed up.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 7ad00f)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Can you just make an exception this once?'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 69c211)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-05-23
59ec7984-1493-4f00-a11e-454b4b67b5b4,ff0d04f3-7bfb-4658-8e65-9ed48b24bb28,2aa9325eab1676f4d62830f004d67a34,fa8019fe-e83a-4906-8401-d0efb842323d,existing,CANCELLATION,neutral,"[{'role': 'customer', 'text': 'I need to cancel my order, I just placed it by mistake.'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft e1dc2c)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Same as last time I guess.'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 29c10f)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'guardrail_tier2_failure_or_policy_limit'}}]",False,2026-07-28
2cc26b76-1e38-4067-b744-f05504c8cdde,cf8be684-0da0-4c16-a308-34523cdc4055,30a8328a39c99665deea9fe8954e8339,3485a8f4-c025-42f2-9806-514fd991b1c1,new,REFUND,polite,"[{'role': 'customer', 'text': 'I want a refund for my last order, it never showed up.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 23e859)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Oh okay, thank you for explaining.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft c7be9c)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-05-13
0793c1c8-ab1c-4f28-81e1-354dafa24742,30c19055-958d-4cd2-8eda-9585b9d486a6,71200e5ed443c22e1df3cfe1e053c07c,fb5365ee-1c95-4575-a974-5e64fce2bf62,existing,ORDER_STATUS,neutral,"[{'role': 'customer', 'text': 'I made an fucking order and I got no bill, can you help me getting it?'}, {'role': 'agent', 'text': ""Let me pull up that order for you. Based on the latest tracking and delivery estimate, here's the current status and what to expect next. (offline draft d30439)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Alright, and how long will that take?'}, {'role': 'agent', 'text': ""Let me pull up that order for you. Based on the latest tracking and delivery estimate, here's the current status and what to expect next. (offline draft d748b0)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-10
24ade287-729b-4598-a326-16e2d03e584c,590bbcf0-97c7-4672-a336-f2406ad3ea6a,536dfadbe03a1508f0300502ddb0545f,6b3c5fd7-4ddf-44c8-ae61-520c53e40e86,new,REFUND,polite,"[{'role': 'customer', 'text': 'I want a refund for my last order, it never showed up.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 23e859)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'guardrail_tier2_failure_or_policy_limit'}}]",False,2026-07-11
fe2074f2-647e-4264-9280-e2397bfcad27,c6e9417a-a16e-4f4d-98e4-7ca3ef5849ce,4cc24e44f98ce556d647948ae2d27cc9,ed1c87bb-7c5e-4d5d-bab5-ec1595273e2e,fraud,SHIPPING_DELAY,insistent,"[{'role': 'customer', 'text': 'I want to track my shipmetn, how could I do it?'}, {'role': 'agent', 'text': ""Let me pull up that order for you. Based on the latest tracking and delivery estimate, here's the current status and what to expect next. (offline draft 2327dc)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-06-28
5b8bff17-2131-408c-a136-4680737171d9,7924f153-fcfd-43cf-b577-4055e1a4b678,4cc24e44f98ce556d647948ae2d27cc9,463f4750-5f8c-49ec-a3d0-07027bb4813f,fraud,DAMAGED_ITEM,insistent,"[{'role': 'customer', 'text': 'The item I received is damaged, I have photos.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 3f92f2)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-06-30
f0caf628-ddcc-4c35-bfc4-60b331ff193b,19906ebc-d29d-4c04-846b-4ab98a895743,4cc24e44f98ce556d647948ae2d27cc9,65dc80ff-b286-4d01-b488-40d2e8ca1b6b,fraud,SHIPPING_DELAY,insistent,"[{'role': 'customer', 'text': 'the fucking items I received were damaged, I would like to report them'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 9aaedb)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Can you just make an exception this once?'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft a5db6d)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-03
8f32ff2c-4074-46e5-9895-bc2e8ac70da8,a5597608-d69b-46d6-865d-a91f56a97361,4cc24e44f98ce556d647948ae2d27cc9,e0017988-80f7-49fe-ab6a-a6b0e25c3a33,fraud,FRAUD_REVIEW,insistent,"[{'role': 'customer', 'text': 'Why is my account restricted? I need my refund processed now.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft fac878)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'fraud_review'}}]",False,2026-07-19
